lastSensorEventHours,lastSensorEventSeconds,lastSensorDayOfWeek,windowDuration,timeSinceLastSensorEvent,prevDominantSensor1,prevDominantSensor2,lastSensorID,lastSensorLocation,lastMotionLocation,complexity,activityChange,areaTransitions,numDistinctSensors,sensorCount-Bathroom,sensorCount-Bedroom,sensorCount-Chair,sensorCount-DiningRoom,sensorCount-Hall,sensorCount-Ignore,sensorCount-Kitchen,sensorCount-LivingRoom,sensorCount-Office,sensorCount-OutsideDoor,sensorCount-WorkArea,sensorElTime-Bathroom,sensorElTime-Bedroom,sensorElTime-Chair,sensorElTime-DiningRoom,sensorElTime-Hall,sensorElTime-Ignore,sensorElTime-Kitchen,sensorElTime-LivingRoom,sensorElTime-Office,sensorElTime-OutsideDoor,sensorElTime-WorkArea,activity
21.0,78464.0,5.0,110.0,0.0,6.0,6.0,5.0,5.0,6.0,1.2516291673878228,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510000000000002,23.180000000000003,5.66,0.0,0.0,0.0,390.997806,1535.356271,86400.0,383.69861299999997,86400.0,0.0,0.501761,4.675363,86400.0,388.82999,1556.637917,Cook
21.0,78464.0,5.0,108.0,0.0,6.0,6.0,6.0,6.0,6.0,1.2516291673878228,0.8055555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5600000000000005,23.08,5.710000000000001,0.0,0.0,0.0,391.023393,1535.381858,86400.0,383.7242,86400.0,0.025587000000000002,0.0,4.70095,86400.0,388.855577,1556.6635039999999,Cook
21.0,78467.0,5.0,107.0,3.0,6.0,6.0,5.0,5.0,6.0,1.312555987802123,0.794392523364486,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6099999999999985,21.980000000000004,5.760000000000002,0.0,0.0,0.0,393.78954,1538.148005,86400.0,386.49034700000004,86400.0,0.0,2.766147,7.467097,86400.0,391.62172400000003,1559.429651,Cook
21.0,78467.0,5.0,106.0,0.0,6.0,6.0,6.0,6.0,6.0,1.312555987802123,0.7924528301886793,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670000000000001,21.87,5.8100000000000005,0.0,0.0,0.0,393.855956,1538.2144210000001,86400.0,386.556763,86400.0,0.066416,0.0,7.533513,86400.0,391.68814,1559.496067,Cook
21.0,78471.0,5.0,107.0,4.0,6.0,6.0,6.0,6.0,6.0,1.312555987802123,0.7757009345794392,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,21.760000000000005,5.86,0.0,0.0,0.0,397.584326,1541.942791,86400.0,390.28513300000003,86400.0,3.794786,0.0,11.261883000000001,86400.0,395.41651,1563.2244369999999,Cook
21.0,78472.0,5.0,70.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2419460322060458,0.6571428571428571,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79,22.950000000000006,4.610000000000001,0.0,0.0,0.0,398.703508,1543.061973,86400.0,391.404315,86400.0,4.913968,0.0,12.381065,86400.0,396.535692,1564.343619,Cook
21.0,78473.0,5.0,71.0,1.0,6.0,6.0,5.0,5.0,6.0,1.2419460322060458,0.647887323943662,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550000000000002,23.15000000000001,4.65,0.0,0.0,0.0,400.08295400000003,1544.441419,86400.0,392.78376099999997,86400.0,0.0,1.379446,13.760511,86400.0,397.915138,1565.7230650000001,Cook
21.0,78473.0,5.0,70.0,0.0,6.0,6.0,6.0,6.0,6.0,1.2419460322060458,0.7714285714285715,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,23.05,4.69,0.0,0.0,0.0,400.125939,1544.4844039999998,86400.0,392.826746,86400.0,0.042985,0.0,13.803495999999999,86400.0,397.958123,1565.76605,Cook
21.0,78474.0,5.0,69.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2419460322060458,0.7681159420289855,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.670000000000001,22.950000000000006,4.73,0.0,0.0,0.0,400.946939,1545.305404,86400.0,393.647746,86400.0,0.863985,0.0,14.624495999999999,86400.0,398.77912299999997,1566.58705,Cook
21.0,78474.0,5.0,68.0,0.0,6.0,6.0,6.0,6.0,6.0,1.2419460322060458,0.7647058823529411,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.730000000000001,22.85,4.770000000000001,0.0,0.0,0.0,401.240971,1545.599436,86400.0,393.941778,86400.0,1.158017,0.0,14.918528,86400.0,399.073155,1566.881082,Cook
21.0,78476.0,5.0,62.0,2.0,6.0,6.0,5.0,5.0,6.0,1.2948203552808069,0.7258064516129032,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.790000000000001,21.75,4.8100000000000005,0.0,0.0,0.0,403.092118,1547.450583,86400.0,395.792925,86400.0,0.0,1.851147,16.769675,86400.0,400.924302,1568.732229,Cook
21.0,78476.0,5.0,60.0,0.0,6.0,6.0,6.0,6.0,6.0,1.2948203552808069,0.7166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.860000000000001,21.640000000000004,4.8500000000000005,0.0,0.0,0.0,403.12086800000003,1547.479333,86400.0,395.821675,86400.0,0.02875,0.0,16.798425,86400.0,400.953052,1568.760979,Cook
21.0,78477.0,5.0,54.0,1.0,6.0,6.0,6.0,6.0,6.0,1.2948203552808069,0.6851851851851852,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9300000000000015,21.53,4.8900000000000015,0.0,0.0,0.0,404.210431,1548.568896,86400.0,396.91123799999997,86400.0,1.118313,0.0,17.887988,86400.0,402.042615,1569.850542,Cook
21.0,78483.0,5.0,59.0,6.0,6.0,6.0,6.0,6.0,6.0,1.2120594671313871,0.6779661016949152,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.72000000000001,3.6300000000000012,0.0,0.0,0.0,410.41931800000003,1554.777783,86400.0,403.120125,86400.0,7.3272,0.0,24.096875,86400.0,408.251502,1576.059429,Cook
21.0,78485.0,5.0,43.0,2.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.5116279069767442,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.070000000000002,23.92,2.3600000000000003,0.0,0.0,0.0,411.553608,1555.912073,86400.0,404.254415,86400.0,8.46149,0.0,25.231165,86400.0,409.385792,1577.1937189999999,Cook
21.0,78485.0,5.0,43.0,0.0,6.0,6.0,5.0,5.0,6.0,1.1589385323502772,0.5116279069767442,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,22.83,2.3800000000000003,0.0,0.0,0.0,412.01306800000003,1556.371533,86400.0,404.713875,86400.0,0.0,0.45946000000000004,25.690625,86400.0,409.845252,1577.653179,Cook
21.0,78485.0,5.0,42.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.5714285714285714,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.220000000000002,22.730000000000004,2.4000000000000004,0.0,0.0,0.0,412.058146,1556.4166109999999,86400.0,404.75895299999996,86400.0,0.045078,0.0,25.735703,86400.0,409.89033,1577.698257,Cook
21.0,78486.0,5.0,41.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.5365853658536586,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.300000000000002,22.63,2.4200000000000004,0.0,0.0,0.0,412.756146,1557.114611,86400.0,405.456953,86400.0,0.743078,0.0,26.433703,86400.0,410.58833,1578.396257,Cook
21.0,78490.0,5.0,45.0,4.0,6.0,6.0,5.0,5.0,6.0,1.1589385323502772,0.5777777777777777,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08,22.83,2.4400000000000004,0.0,0.0,0.0,416.756257,1561.114722,86400.0,409.457064,86400.0,0.0,4.000111,30.433814,86400.0,414.588441,1582.396368,Cook
21.0,78490.0,5.0,43.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.5813953488372093,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,22.730000000000004,2.4600000000000004,0.0,0.0,0.0,416.80714,1561.1656050000001,86400.0,409.507947,86400.0,0.050883,0.0,30.484696999999997,86400.0,414.63932400000004,1582.447251,Cook
21.0,78491.0,5.0,43.0,1.0,6.0,6.0,5.0,5.0,6.0,1.198892336661554,0.5813953488372093,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.240000000000002,21.63,2.4800000000000004,0.0,0.0,0.0,418.20113100000003,1562.559596,86400.0,410.901938,86400.0,0.0,1.393991,31.878688,86400.0,416.033315,1583.841242,Cook
21.0,78491.0,5.0,43.0,0.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.5813953488372093,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,22.82,2.5000000000000004,0.0,0.0,0.0,418.2586,1562.6170650000001,86400.0,410.959407,86400.0,0.057469000000000006,0.0,31.936157,86400.0,416.090784,1583.898711,Cook
21.0,78492.0,5.0,35.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.4857142857142857,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11,22.72,2.5200000000000005,0.0,0.0,0.0,419.403291,1563.761756,86400.0,412.104098,86400.0,1.2021600000000001,0.0,33.080847999999996,86400.0,417.235475,1585.043402,Cook
21.0,78493.0,5.0,35.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1589385323502772,0.4571428571428571,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,22.62,2.5400000000000005,0.0,0.0,0.0,420.168715,1564.52718,86400.0,412.869522,86400.0,1.967584,0.0,33.846272,86400.0,418.000899,1585.808826,Cook
21.0,78494.0,5.0,36.0,1.0,6.0,6.0,6.0,6.0,6.0,1.1105522511832788,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9700000000000015,23.820000000000004,2.5600000000000005,0.0,0.0,0.0,420.632807,1564.991272,86400.0,413.333614,86400.0,2.431676,0.0,34.310364,86400.0,418.464991,1586.272918,Cook
21.0,78498.0,5.0,39.0,4.0,6.0,6.0,6.0,6.0,6.0,0.8180282402741089,0.4358974358974359,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.040000000000001,25.03,1.2800000000000002,0.0,0.0,0.0,424.552413,1568.910878,86400.0,417.25322,86400.0,6.351282,0.0,38.22997,86400.0,422.384597,1590.192524,Cook
21.0,78498.0,5.0,39.0,0.0,6.0,6.0,6.0,6.0,6.0,0.8180282402741089,0.4615384615384616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110000000000001,24.95000000000001,1.2900000000000005,0.0,0.0,0.0,424.971466,1569.329931,86400.0,417.672273,86400.0,6.770335,0.0,38.649023,86400.0,422.80365,1590.611577,Cook
21.0,78499.0,5.0,39.0,1.0,6.0,6.0,6.0,6.0,6.0,0.783776947484701,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,26.170000000000005,0.0,0.0,0.0,0.0,426.25951399999997,1570.6179789999999,86400.0,418.960321,86400.0,8.058383000000001,0.0,39.937071,86400.0,424.09169800000006,1591.899625,Cook
21.0,78500.0,5.0,36.0,1.0,6.0,6.0,6.0,6.0,6.0,0.783776947484701,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,26.1,0.0,0.0,0.0,0.0,426.82949299999996,1571.187958,86400.0,419.5303,86400.0,8.628362,0.0,40.50705,86400.0,424.66167699999994,1592.469604,Cook
21.0,78502.0,5.0,38.0,2.0,6.0,6.0,6.0,6.0,6.0,0.783776947484701,0.5526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.320000000000002,26.030000000000005,0.0,0.0,0.0,0.0,428.62637300000006,1572.984838,86400.0,421.32718,86400.0,10.425241999999999,0.0,42.30393,86400.0,426.45855700000004,1594.266484,Cook
21.0,78503.0,5.0,39.0,1.0,6.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.090000000000002,27.26,0.0,0.0,0.0,0.0,429.885104,1574.243569,86400.0,422.585911,86400.0,11.683973,0.0,43.562661,86400.0,427.717288,1595.5252150000001,Cook
21.0,78505.0,5.0,38.0,2.0,6.0,6.0,6.0,6.0,6.0,0.7219280948873623,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,27.200000000000006,0.0,0.0,0.0,0.0,432.36960899999997,1576.728074,86400.0,425.070416,86400.0,14.168478,0.0,46.047166,86400.0,430.20179299999995,1598.00972,Cook
21.0,78507.0,5.0,40.0,2.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91,28.44,0.0,0.0,0.0,0.0,433.694643,1578.053108,86400.0,426.39545,86400.0,15.493511999999999,0.0,47.3722,86400.0,431.52682699999997,1599.334754,Cook
21.0,78508.0,5.0,37.0,1.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.5135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960000000000001,28.390000000000004,0.0,0.0,0.0,0.0,434.953381,1579.311846,86400.0,427.654188,86400.0,16.75225,0.0,48.630938,86400.0,432.785565,1600.593492,Cook
21.0,78508.0,5.0,36.0,0.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010000000000002,28.34,0.0,0.0,0.0,0.0,435.339992,1579.698457,86400.0,428.04079900000005,86400.0,17.138861,0.0,49.017549,86400.0,433.172176,1600.9801029999999,Cook
21.0,78512.0,5.0,39.0,4.0,6.0,6.0,5.0,5.0,6.0,0.7219280948873623,0.4615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0600000000000005,27.29000000000001,0.0,0.0,0.0,0.0,439.17343700000004,1583.531902,86400.0,431.87424400000003,86400.0,0.0,3.8334449999999998,52.85099399999999,86400.0,437.005621,1604.813548,Cook
21.0,78512.0,5.0,39.0,0.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4871794871794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,28.530000000000005,0.0,0.0,0.0,0.0,439.204062,1583.562527,86400.0,431.904869,86400.0,0.030625,0.0,52.88161899999999,86400.0,437.036246,1604.844173,Cook
21.0,78516.0,5.0,42.0,4.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000003,28.48,0.0,0.0,0.0,0.0,442.738922,1587.097387,86400.0,435.439729,86400.0,3.565485,0.0,56.416479,86400.0,440.571106,1608.379033,Cook
21.0,78523.0,5.0,49.0,7.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.920000000000001,28.43000000000001,0.0,0.0,0.0,0.0,449.89306500000004,1594.25153,86400.0,442.593872,86400.0,10.719628,0.0,63.570622,86400.0,447.725249,1615.533176,Cook
21.0,78524.0,5.0,48.0,1.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9700000000000015,28.380000000000006,0.0,0.0,0.0,0.0,451.01148200000006,1595.3699470000001,86400.0,443.71228899999994,86400.0,11.838045,0.0,64.68903900000001,86400.0,448.84366600000004,1616.651593,Cook
21.0,78528.0,5.0,52.0,4.0,6.0,6.0,5.0,5.0,6.0,0.6500224216483541,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7200000000000015,28.63000000000001,0.0,0.0,0.0,0.0,454.505554,1598.8640189999999,86400.0,447.206361,86400.0,0.0,3.494072,68.183111,86400.0,452.337738,1620.145665,Cook
21.0,78532.0,5.0,55.0,4.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770000000000001,28.58,0.0,0.0,0.0,0.0,459.295113,1603.653578,86400.0,451.99592,86400.0,4.789559,0.0,72.97267,86400.0,457.127297,1624.935224,Cook
21.0,78533.0,5.0,50.0,1.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.820000000000001,28.530000000000005,0.0,0.0,0.0,0.0,460.37994299999997,1604.738408,86400.0,453.08075,86400.0,5.874389,0.0,74.0575,86400.0,458.21212699999995,1626.0200539999998,Cook
21.0,78536.0,5.0,51.0,3.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870000000000001,28.480000000000004,0.0,0.0,0.0,0.0,463.211209,1607.569674,86400.0,455.912016,86400.0,8.705655,0.0,76.888766,86400.0,461.043393,1628.85132,Cook
21.0,78537.0,5.0,52.0,1.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.3461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.920000000000001,28.430000000000003,0.0,0.0,0.0,0.0,464.318246,1608.6767109999998,86400.0,457.01905300000004,86400.0,9.812692,0.0,77.99580300000001,86400.0,462.15043,1629.958357,Cook
21.0,78538.0,5.0,53.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.670000000000001,29.680000000000003,0.0,0.0,0.0,0.0,464.899279,1609.257744,86400.0,457.60008600000003,86400.0,10.393725,0.0,78.576836,86400.0,462.73146299999996,1630.5393900000001,Cook
21.0,78539.0,5.0,53.0,1.0,6.0,6.0,5.0,5.0,6.0,0.6500224216483541,0.3962264150943397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,28.640000000000004,0.0,0.0,0.0,0.0,466.076271,1610.434736,86400.0,458.777078,86400.0,0.0,1.176992,79.753828,86400.0,463.908455,1631.716382,Cook
21.0,78541.0,5.0,51.0,2.0,6.0,6.0,6.0,6.0,6.0,0.6500224216483541,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.760000000000002,28.59000000000001,0.0,0.0,0.0,0.0,467.88763099999994,1612.246096,86400.0,460.588438,86400.0,1.8113599999999999,0.0,81.565188,86400.0,465.71981500000004,1633.527742,Cook
21.0,78546.0,5.0,56.0,5.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.510000000000002,29.840000000000003,0.0,0.0,0.0,0.0,472.98570700000005,1617.344172,86400.0,465.686514,86400.0,6.909436,0.0,86.663264,86400.0,470.81789100000003,1638.625818,Cook
21.0,78547.0,5.0,56.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550000000000002,29.800000000000004,0.0,0.0,0.0,0.0,474.07292699999994,1618.431392,86400.0,466.773734,86400.0,7.996656,0.0,87.750484,86400.0,471.90511100000003,1639.713038,Cook
21.0,78548.0,5.0,57.0,1.0,6.0,6.0,5.0,5.0,6.0,0.5665095065529053,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,30.06,0.0,0.0,0.0,0.0,474.606117,1618.964582,86400.0,467.30692400000004,86400.0,0.0,0.5331899999999999,88.283674,86400.0,472.43830099999997,1640.246228,Cook
21.0,78548.0,5.0,56.0,0.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,30.020000000000003,0.0,0.0,0.0,0.0,474.682765,1619.04123,86400.0,467.38357199999996,86400.0,0.07664800000000001,0.0,88.360322,86400.0,472.514949,1640.322876,Cook
21.0,78549.0,5.0,56.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,29.980000000000004,0.0,0.0,0.0,0.0,476.056113,1620.414578,86400.0,468.75692000000004,86400.0,1.4499959999999998,0.0,89.73366999999999,86400.0,473.88829699999997,1641.696224,Cook
21.0,78550.0,5.0,56.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,29.940000000000005,0.0,0.0,0.0,0.0,477.15012300000006,1621.5085880000001,86400.0,469.85093,86400.0,2.544006,0.0,90.82768,86400.0,474.98230700000005,1642.790234,Cook
21.0,78551.0,5.0,53.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.5660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,29.90000000000001,0.0,0.0,0.0,0.0,477.845978,1622.204443,86400.0,470.54678499999994,86400.0,3.239861,0.0,91.523535,86400.0,475.678162,1643.486089,Cook
21.0,78555.0,5.0,57.0,4.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.5964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,29.86000000000001,0.0,0.0,0.0,0.0,482.05055999999996,1626.409025,86400.0,474.751367,86400.0,7.444443,0.0,95.728117,86400.0,479.88274400000006,1647.690671,Cook
21.0,78555.0,5.0,56.0,0.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,29.82000000000001,0.0,0.0,0.0,0.0,482.344252,1626.702717,86400.0,475.045059,86400.0,7.738135000000001,0.0,96.02180899999999,86400.0,480.176436,1647.984363,Cook
21.0,78557.0,5.0,57.0,2.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,29.78,0.0,0.0,0.0,0.0,483.46173899999997,1627.8202039999999,86400.0,476.162546,86400.0,8.855622,0.0,97.139296,86400.0,481.29392300000006,1649.10185,Cook
21.0,78557.0,5.0,55.0,0.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,29.74,0.0,0.0,0.0,0.0,484.04124,1628.399705,86400.0,476.74204699999996,86400.0,9.435122999999999,0.0,97.718797,86400.0,481.873424,1649.681351,Cook
21.0,78557.0,5.0,54.0,0.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6481481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,29.700000000000006,0.0,0.0,0.0,0.0,484.30916500000006,1628.6676300000001,86400.0,477.00997199999995,86400.0,9.703047999999999,0.0,97.986722,86400.0,482.14134900000005,1649.949276,Cook
21.0,78558.0,5.0,53.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6415094339622641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,29.660000000000004,0.0,0.0,0.0,0.0,485.14841900000005,1629.506884,86400.0,477.849226,86400.0,10.542302000000001,0.0,98.825976,86400.0,482.98060300000003,1650.78853,Cook
21.0,78568.0,5.0,61.0,10.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.5573770491803278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,29.62,0.0,0.0,0.0,0.0,494.85370700000004,1639.212172,86400.0,487.554514,86400.0,20.24759,0.0,108.531264,86400.0,492.685891,1660.493818,Cook
21.0,78569.0,5.0,61.0,1.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6229508196721312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7700000000000005,29.58,0.0,0.0,0.0,0.0,496.449749,1640.8082140000001,86400.0,489.15055599999994,86400.0,21.843632,0.0,110.127306,86400.0,494.281933,1662.08986,Cook
21.0,78571.0,5.0,63.0,2.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000005,29.54,0.0,0.0,0.0,0.0,497.65345599999995,1642.011921,86400.0,490.354263,86400.0,23.047339,0.0,111.33101299999998,86400.0,495.48564000000005,1663.293567,Cook
21.0,78571.0,5.0,59.0,0.0,6.0,6.0,6.0,6.0,6.0,0.5665095065529053,0.6101694915254238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8500000000000005,29.500000000000004,0.0,0.0,0.0,0.0,498.06,1642.418465,86400.0,490.76080700000006,86400.0,23.453882999999998,0.0,111.73755700000001,86400.0,495.892184,1663.7001109999999,Cook
21.0,78572.0,5.0,60.0,1.0,6.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5900000000000007,30.76,0.0,0.0,0.0,0.0,499.38942000000003,1643.747885,86400.0,492.09022699999997,86400.0,24.783303,0.0,113.06697700000001,86400.0,497.221604,1665.0295310000001,Cook
21.0,78573.0,5.0,57.0,1.0,6.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.620000000000001,30.73,0.0,0.0,0.0,0.0,500.03201900000005,1644.390484,86400.0,492.732826,86400.0,25.425902,0.0,113.709576,86400.0,497.86420300000003,1665.6721300000002,Cook
21.0,78574.0,5.0,51.0,1.0,6.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,30.7,0.0,0.0,0.0,0.0,501.356414,1645.7148789999999,86400.0,494.05722099999997,86400.0,26.750296999999996,0.0,115.033971,86400.0,499.18859800000007,1666.996525,Cook
21.0,78575.0,5.0,51.0,1.0,6.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6800000000000006,30.67,0.0,0.0,0.0,0.0,501.715724,1646.0741890000002,86400.0,494.41653099999996,86400.0,27.109607,0.0,115.393281,86400.0,499.547908,1667.355835,Cook
21.0,78576.0,5.0,48.0,1.0,6.0,6.0,6.0,6.0,6.0,0.4689955935892812,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7100000000000013,30.64,0.0,0.0,0.0,0.0,503.20080199999995,1647.559267,86400.0,495.901609,86400.0,28.594685,0.0,116.878359,86400.0,501.03298600000005,1668.840913,Cook
21.0,78577.0,5.0,45.0,1.0,6.0,6.0,6.0,6.0,6.0,0.35335933502142136,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4400000000000004,31.91,0.0,0.0,0.0,0.0,503.823121,1648.181586,86400.0,496.523928,86400.0,29.217004,0.0,117.50067800000001,86400.0,501.655305,1669.463232,Cook
21.0,78578.0,5.0,45.0,1.0,6.0,6.0,6.0,6.0,6.0,0.35335933502142136,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4600000000000004,31.89,0.0,0.0,0.0,0.0,504.592212,1648.950677,86400.0,497.293019,86400.0,29.986095000000002,0.0,118.269769,86400.0,502.424396,1670.232323,Cook
21.0,78579.0,5.0,43.0,1.0,6.0,6.0,6.0,6.0,6.0,0.35335933502142136,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4800000000000004,31.87,0.0,0.0,0.0,0.0,505.931574,1650.290039,86400.0,498.63238099999995,86400.0,31.325457,0.0,119.609131,86400.0,503.763758,1671.571685,Cook
21.0,78583.0,5.0,46.0,4.0,6.0,6.0,6.0,6.0,6.0,0.35335933502142136,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5000000000000004,31.85,0.0,0.0,0.0,0.0,510.099175,1654.45764,86400.0,502.79998200000006,86400.0,35.493058000000005,0.0,123.77673200000001,86400.0,507.931359,1675.739286,Cook
